timestamp,actual,forecasted
2026-04-25 01:34:55.210285,1.4331,1.4272165
2026-04-25 01:35:05.210285,1.4336,1.4258544
2026-04-25 01:35:15.210285,1.433,1.4263899
2026-04-25 01:35:25.210285,1.435,1.4258949
2026-04-25 01:35:35.210285,1.4363,1.4272171
2026-04-25 01:35:45.210285,1.434,1.4296728
2026-04-25 01:35:55.210285,1.4303,1.4299606
2026-04-25 01:36:05.210285,1.4262,1.4298387
2026-04-25 01:36:15.210285,1.4238,1.4312136
2026-04-25 01:36:25.210285,1.4207,1.4331636
2026-04-25 01:36:35.210285,1.4219,1.4314754
2026-04-25 01:36:45.210285,1.4221,1.4277997
2026-04-25 01:36:55.210285,1.4267,1.4235156
2026-04-25 01:37:05.210285,1.4282,1.4211122
2026-04-25 01:37:15.210285,1.4299,1.417446
2026-04-25 01:37:25.210285,1.4287,1.4196074
2026-04-25 01:37:35.210285,1.4274,1.4198472
2026-04-25 01:37:45.210285,1.4239,1.4249609
2026-04-25 01:37:55.210285,1.4213,1.4268583
2026-04-25 01:38:05.210285,1.4201,1.4286836
2026-04-25 01:38:15.210285,1.4238,1.4267124
2026-04-25 01:38:25.210285,1.4263,1.4251769
2026-04-25 01:38:35.210285,1.4306,1.4214692
2026-04-25 01:38:45.210285,1.4326,1.4197209
2026-04-25 01:38:55.210285,1.4349,1.4184976
2026-04-25 01:39:05.210285,1.4287,1.4216417
2026-04-25 01:39:15.210285,1.4221,1.4246377
2026-04-25 01:39:25.210285,1.4143,1.4292073
2026-04-25 01:39:35.210285,1.408,1.4310485
2026-04-25 01:39:45.210285,1.4041,1.4334233
2026-04-25 01:39:55.210285,1.4082,1.4263862
2026-04-25 01:40:05.210285,1.4117,1.4200703
2026-04-25 01:40:15.210285,1.416,1.4112413
2026-04-25 01:40:25.210285,1.4193,1.4058573
2026-04-25 01:40:35.210285,1.4241,1.4025955
2026-04-25 01:40:45.210285,1.4243,1.4068362
2026-04-25 01:40:55.210285,1.4245,1.4122802
2026-04-25 01:41:05.210285,1.4249,1.417387
2026-04-25 01:41:15.210285,1.424,1.4196852
2026-04-25 01:41:25.210285,1.4259,1.4238905
2026-04-25 01:41:35.210285,1.4225,1.4244936
2026-04-25 01:41:45.210285,1.4218,1.4249957
2026-04-25 01:41:55.210285,1.4198,1.4251925
2026-04-25 01:42:05.210285,1.4169,1.4246932
2026-04-25 01:42:15.210285,1.4138,1.4248195
2026-04-25 01:42:25.210285,1.4147,1.4222194
2026-04-25 01:42:35.210285,1.4168,1.4200569
2026-04-25 01:42:45.210285,1.4189,1.4178314
2026-04-25 01:42:55.210285,1.4184,1.4151251
2026-04-25 01:43:05.210285,1.4201,1.4128497
2026-04-25 01:43:15.210285,1.4155,1.415522
2026-04-25 01:43:25.210285,1.4119,1.4186654
2026-04-25 01:43:35.210285,1.4091,1.4209418
2026-04-25 01:43:45.210285,1.4041,1.4197537
2026-04-25 01:43:55.210285,1.3984,1.4213291
2026-04-25 01:44:05.210285,1.4037,1.4162602
2026-04-25 01:44:15.210285,1.4068,1.4108726
2026-04-25 01:44:25.210285,1.4121,1.4086438
2026-04-25 01:44:35.210285,1.419,1.4046296
2026-04-25 01:44:45.210285,1.4232,1.3999811
2026-04-25 01:44:55.210285,1.4164,1.4044778
2026-04-25 01:45:05.210285,1.4122,1.4076948
2026-04-25 01:45:15.210285,1.4061,1.4123034
2026-04-25 01:45:25.210285,1.4023,1.4188659
2026-04-25 01:45:35.210285,1.3956,1.4235691
2026-04-25 01:45:45.210285,1.395,1.4177297
2026-04-25 01:45:55.210285,1.3939,1.4128864
2026-04-25 01:46:05.210285,1.3945,1.407166
2026-04-25 01:46:15.210285,1.3943,1.4032322
2026-04-25 01:46:25.210285,1.3973,1.3978151
